Order_ID,Order_Date,Customer_Name,Customer_Segment,Product_Name,Category,Sub_Category,Region,City,Quantity,Unit_Price,Discount,Sales,Profit,Payment_Method,Year,Month,Month_Number,Quarter,Profit_Margin,Unnamed: 20,Unnamed: 21
ORD03327,2024-03-30,Meera Joshi,Consumer,Lenovo IdeaPad 3,Technology,Laptops,North,Delhi,2,525.89,0.1,946.59,41.99,Credit Card,2024,Mar,3,Q1,4.44,,
ORD04076,2024-03-30,Maya Thomas,Corporate,Apple iPhone 13,Technology,Phones,West,Surat,1,653.03,0.1,587.72,20.63,Credit Card,2024,Mar,3,Q1,3.51,,
ORD00670,2024-03-31,Kabir Shah,Small Business,Notebook Pack,Office Supplies,Stationery,West,Surat,1,11.46,0.15,9.74,1.69,Credit Card,2024,Mar,3,Q1,17.35,,
ORD00844,2024-03-31,Dev Agarwal,Consumer,Mechanical Keyboard,Technology,Accessories,East,Ranchi,3,70.89,0.15,180.77,13.57,UPI,2024,Mar,3,Q1,7.51,,
ORD01571,2024-03-31,Meera Joshi,Consumer,Samsung Galaxy A54,Technology,Phones,East,Bhubaneswar,2,319.02,0.2,510.42,-18.92,Debit Card,2024,Mar,3,Q1,-3.71,,
ORD04920,2024-03-31,Aarav Mehta,Corporate,Desk Organizer,Office Supplies,Storage,North,Lucknow,3,13.78,0.15,35.13,5.62,Net Banking,2024,Mar,3,Q1,16.0,,
ORD00072,2024-04-01,Diya Sharma,Corporate,Desk Organizer,Office Supplies,Storage,West,Mumbai,3,14.41,0.1,38.91,7.67,UPI,2024,Apr,4,Q2,19.71,,
ORD00481,2024-04-01,Kunal Bansal,Consumer,A4 Copy Paper,Office Supplies,Paper,West,Ahmedabad,3,5.77,0.0,17.3,4.49,Credit Card,2024,Apr,4,Q2,25.95,,
ORD01038,2024-04-01,Rahul Verma,Small Business,Filing Cabinet,Furniture,Storage,West,Mumbai,4,98.48,0.0,393.91,67.94,UPI,2024,Apr,4,Q2,17.25,,
ORD01282,2024-04-01,Ananya Iyer,Consumer,Desk Organizer,Office Supplies,Storage,South,Hyderabad,3,13.17,0.1,35.57,4.83,UPI,2024,Apr,4,Q2,13.58,,
ORD01883,2024-04-01,Diya Sharma,Small Business,Mechanical Keyboard,Technology,Accessories,North,Lucknow,2,69.76,0.25,104.63,0.11,Credit Card,2024,Apr,4,Q2,0.11,,
ORD04666,2024-04-01,Aisha Khan,Small Business,Stapler,Office Supplies,Stationery,South,Hyderabad,3,8.58,0.2,20.58,2.72,Cash,2024,Apr,4,Q2,13.22,,
ORD04807,2024-04-01,Aarav Mehta,Corporate,Stapler,Office Supplies,Stationery,West,Nagpur,8,9.12,0.1,65.63,13.08,UPI,2024,Apr,4,Q2,19.93,,
ORD00881,2024-04-02,Rohan Patel,Consumer,HP Laser Printer,Technology,Printers,North,Chandigarh,4,202.44,0.0,809.74,99.56,Debit Card,2024,Apr,4,Q2,12.3,,
ORD01809,2024-04-02,Diya Sharma,Consumer,USB-C Hub,Technology,Accessories,North,Lucknow,5,36.47,0.15,154.98,27.97,UPI,2024,Apr,4,Q2,18.05,,
ORD03067,2024-04-02,Rohan Patel,Corporate,Stapler,Office Supplies,Stationery,North,Jaipur,1,8.51,0.0,8.51,2.12,UPI,2024,Apr,4,Q2,24.91,,
ORD03474,2024-04-02,Diya Sharma,Consumer,A4 Copy Paper,Office Supplies,Paper,East,Kolkata,2,5.59,0.05,10.61,1.92,UPI,2024,Apr,4,Q2,18.1,,
ORD01096,2024-04-03,Kabir Shah,Small Business,Mechanical Keyboard,Technology,Accessories,South,Hyderabad,2,70.88,0.1,127.58,13.71,Cash,2024,Apr,4,Q2,10.75,,
ORD01630,2024-04-03,Neel Malhotra,Consumer,Stapler,Office Supplies,Stationery,South,Chennai,6,9.11,0.3,38.24,2.11,UPI,2024,Apr,4,Q2,5.52,,
ORD02724,2024-04-03,Ishita Gupta,Small Business,Ergonomic Office Chair,Furniture,Chairs,West,Surat,3,136.96,0.15,349.25,19.01,UPI,2024,Apr,4,Q2,5.44,,
ORD02867,2024-04-03,Neel Malhotra,Consumer,Bookshelf,Furniture,Storage,East,Ranchi,2,106.65,0.05,202.64,16.82,UPI,2024,Apr,4,Q2,8.3,,
ORD04730,2024-04-03,Rohan Patel,Corporate,Ergonomic Office Chair,Furniture,Chairs,South,Coimbatore,6,136.11,0.2,653.32,2.33,Net Banking,2024,Apr,4,Q2,0.36,,
ORD02601,2024-04-04,Rahul Verma,Consumer,Logitech Wireless Mouse,Technology,Accessories,North,Lucknow,6,26.12,0.0,156.74,38.16,Debit Card,2024,Apr,4,Q2,24.35,,
ORD04825,2024-04-04,Meera Joshi,Corporate,Notebook Pack,Office Supplies,Stationery,East,Bhubaneswar,3,12.54,0.05,35.74,8.9,UPI,2024,Apr,4,Q2,24.9,,
ORD00480,2024-04-05,Rohan Patel,Corporate,Samsung Galaxy A54,Technology,Phones,South,Coimbatore,1,301.77,0.0,301.77,32.15,Credit Card,2024,Apr,4,Q2,10.65,,
ORD00626,2024-04-05,Ananya Iyer,Consumer,Bookshelf,Furniture,Storage,North,Chandigarh,2,108.27,0.25,162.41,-0.01,UPI,2024,Apr,4,Q2,-0.01,,
ORD01636,2024-04-05,Vivaan Singh,Small Business,Bookshelf,Furniture,Storage,West,Ahmedabad,3,116.02,0.2,278.46,10.17,UPI,2024,Apr,4,Q2,3.65,,
ORD01708,2024-04-05,Tara Menon,Small Business,Desk Organizer,Office Supplies,Storage,North,Lucknow,1,13.23,0.1,11.91,2.36,UPI,2024,Apr,4,Q2,19.82,,
ORD01849,2024-04-05,Meera Joshi,Consumer,HP Laser Printer,Technology,Printers,East,Kolkata,5,197.83,0.0,989.15,134.0,Net Banking,2024,Apr,4,Q2,13.55,,
ORD03876,2024-04-05,Neel Malhotra,Consumer,Samsung Galaxy A54,Technology,Phones,North,Jaipur,2,302.46,0.1,544.42,25.53,Credit Card,2024,Apr,4,Q2,4.69,,
ORD04507,2024-04-05,Diya Sharma,Consumer,Dell 24-inch Monitor,Technology,Monitors,South,Bengaluru,4,179.73,0.25,539.2,-7.17,Debit Card,2024,Apr,4,Q2,-1.33,,
ORD04976,2024-04-05,Sana Kapoor,Corporate,Study Desk,Furniture,Tables,South,Hyderabad,2,178.13,0.1,320.63,17.22,Net Banking,2024,Apr,4,Q2,5.37,,
ORD00248,2024-04-06,Ishita Gupta,Consumer,Mechanical Keyboard,Technology,Accessories,North,Lucknow,1,72.69,0.15,61.78,6.04,Cash,2024,Apr,4,Q2,9.78,,
ORD00792,2024-04-07,Meera Joshi,Consumer,Ring Binder,Office Supplies,Binders,East,Guwahati,4,6.93,0.15,23.55,5.18,Credit Card,2024,Apr,4,Q2,22.0,,
ORD00944,2024-04-07,Maya Thomas,Small Business,Ball Pen Set,Office Supplies,Stationery,North,Lucknow,10,7.56,0.1,68.05,14.07,Debit Card,2024,Apr,4,Q2,20.68,,
ORD01943,2024-04-07,Kunal Bansal,Consumer,Logitech Wireless Mouse,Technology,Accessories,West,Surat,3,28.57,0.15,72.86,9.76,Debit Card,2024,Apr,4,Q2,13.4,,
ORD02159,2024-04-07,Arjun Nair,Corporate,Ball Pen Set,Office Supplies,Stationery,South,Coimbatore,2,7.87,0.2,12.6,2.93,Credit Card,2024,Apr,4,Q2,23.25,,
ORD02177,2024-04-07,Kunal Bansal,Consumer,HP Laser Printer,Technology,Printers,South,Kochi,1,203.91,0.05,193.71,20.26,Net Banking,2024,Apr,4,Q2,10.46,,
ORD03501,2024-04-07,Rohan Patel,Consumer,Mechanical Keyboard,Technology,Accessories,West,Surat,5,69.11,0.15,293.74,27.99,Debit Card,2024,Apr,4,Q2,9.53,,
ORD03833,2024-04-07,Riya Kulkarni,Consumer,Conference Table,Furniture,Tables,North,Jaipur,1,426.87,0.2,341.5,5.41,UPI,2024,Apr,4,Q2,1.58,,
ORD04522,2024-04-07,Vivaan Singh,Corporate,Notebook Pack,Office Supplies,Stationery,South,Hyderabad,3,12.52,0.15,31.94,4.92,Net Banking,2024,Apr,4,Q2,15.4,,
ORD04828,2024-04-07,Dev Agarwal,Consumer,Apple iPhone 13,Technology,Phones,East,Patna,3,636.05,0.0,1908.14,134.48,Cash,2024,Apr,4,Q2,7.05,,
ORD02015,2024-04-08,Aarav Mehta,Small Business,Lenovo IdeaPad 3,Technology,Laptops,North,Delhi,3,524.89,0.3,1102.26,-91.92,UPI,2024,Apr,4,Q2,-8.34,,
ORD02861,2024-04-08,Sana Kapoor,Corporate,Mechanical Keyboard,Technology,Accessories,South,Hyderabad,3,72.83,0.05,207.56,20.63,Net Banking,2024,Apr,4,Q2,9.94,,
ORD02865,2024-04-08,Riya Kulkarni,Small Business,Mechanical Keyboard,Technology,Accessories,South,Bengaluru,2,76.04,0.2,121.67,7.01,Cash,2024,Apr,4,Q2,5.76,,
ORD04462,2024-04-08,Aditya Rao,Corporate,Filing Cabinet,Furniture,Storage,West,Mumbai,1,99.52,0.1,89.57,6.2,UPI,2024,Apr,4,Q2,6.92,,
ORD00124,2024-04-09,Kabir Shah,Consumer,Ergonomic Office Chair,Furniture,Chairs,South,Kochi,3,139.42,0.2,334.61,8.39,UPI,2024,Apr,4,Q2,2.51,,
ORD03634,2024-04-09,Vivaan Singh,Corporate,Apple iPhone 13,Technology,Phones,North,Amritsar,4,641.29,0.15,2180.39,152.98,Net Banking,2024,Apr,4,Q2,7.02,,
ORD03799,2024-04-09,Meera Joshi,Consumer,Logitech Wireless Mouse,Technology,Accessories,North,Jaipur,3,28.53,0.15,72.75,4.53,Credit Card,2024,Apr,4,Q2,6.23,,
ORD04150,2024-04-09,Ananya Iyer,Corporate,Bookshelf,Furniture,Storage,East,Patna,2,112.82,0.1,203.07,26.44,Credit Card,2024,Apr,4,Q2,13.02,,
ORD04757,2024-04-09,Tara Menon,Corporate,Lenovo IdeaPad 3,Technology,Laptops,West,Ahmedabad,1,517.87,0.0,517.87,51.25,Credit Card,2024,Apr,4,Q2,9.9,,
ORD00286,2024-04-10,Ananya Iyer,Corporate,Conference Table,Furniture,Tables,East,Patna,3,439.55,0.25,988.99,-48.81,UPI,2024,Apr,4,Q2,-4.94,,
ORD00740,2024-04-10,Neel Malhotra,Small Business,HP Pavilion 15,Technology,Laptops,East,Guwahati,5,693.54,0.2,2774.14,0.17,Cash,2024,Apr,4,Q2,0.01,,
ORD01145,2024-04-10,Sana Kapoor,Corporate,Bookshelf,Furniture,Storage,South,Bengaluru,2,110.93,0.15,188.59,22.46,UPI,2024,Apr,4,Q2,11.91,,
ORD02223,2024-04-10,Tara Menon,Consumer,HP Pavilion 15,Technology,Laptops,North,Lucknow,1,724.25,0.1,651.82,29.95,Credit Card,2024,Apr,4,Q2,4.59,,
ORD03206,2024-04-10,Ananya Iyer,Corporate,Samsung Galaxy A54,Technology,Phones,North,Lucknow,3,316.89,0.15,808.08,21.6,Debit Card,2024,Apr,4,Q2,2.67,,
ORD04655,2024-04-10,Aditya Rao,Corporate,Stapler,Office Supplies,Stationery,South,Bengaluru,2,8.54,0.05,16.22,2.91,Debit Card,2024,Apr,4,Q2,17.94,,
ORD00312,2024-04-11,Arjun Nair,Consumer,Ball Pen Set,Office Supplies,Stationery,South,Coimbatore,4,7.69,0.2,24.61,4.46,UPI,2024,Apr,4,Q2,18.12,,
ORD01349,2024-04-11,Dev Agarwal,Consumer,Conference Table,Furniture,Tables,East,Bhubaneswar,1,433.48,0.0,433.48,55.91,UPI,2024,Apr,4,Q2,12.9,,
ORD01962,2024-04-11,Maya Thomas,Small Business,HP Laser Printer,Technology,Printers,East,Bhubaneswar,4,211.29,0.1,760.63,60.79,UPI,2024,Apr,4,Q2,7.99,,
ORD02171,2024-04-11,Vivaan Singh,Consumer,Logitech Wireless Mouse,Technology,Accessories,West,Surat,2,29.35,0.1,52.83,6.53,UPI,2024,Apr,4,Q2,12.36,,
ORD02413,2024-04-11,Vivaan Singh,Consumer,Study Desk,Furniture,Tables,South,Chennai,1,173.73,0.2,138.99,-0.54,UPI,2024,Apr,4,Q2,-0.39,,
ORD03658,2024-04-11,Neel Malhotra,Consumer,Dell 24-inch Monitor,Technology,Monitors,West,Pune,6,183.35,0.1,990.1,57.17,Credit Card,2024,Apr,4,Q2,5.77,,
ORD00366,2024-04-12,Rahul Verma,Consumer,Samsung Galaxy A54,Technology,Phones,West,Pune,2,340.01,0.05,646.01,83.49,Cash,2024,Apr,4,Q2,12.92,,
ORD00486,2024-04-12,Kiara Desai,Consumer,Notebook Pack,Office Supplies,Stationery,South,Bengaluru,1,11.99,0.15,10.19,1.71,UPI,2024,Apr,4,Q2,16.78,,
ORD01210,2024-04-12,Kabir Shah,Consumer,Bookshelf,Furniture,Storage,West,Pune,3,103.23,0.2,247.76,3.22,Debit Card,2024,Apr,4,Q2,1.3,,
ORD02368,2024-04-12,Ananya Iyer,Consumer,Samsung Galaxy A54,Technology,Phones,East,Bhubaneswar,3,305.31,0.25,686.95,-24.79,UPI,2024,Apr,4,Q2,-3.61,,
ORD02946,2024-04-12,Rohan Patel,Consumer,A4 Copy Paper,Office Supplies,Paper,East,Patna,3,5.58,0.1,15.07,2.03,UPI,2024,Apr,4,Q2,13.47,,
ORD03880,2024-04-12,Tara Menon,Consumer,HP Pavilion 15,Technology,Laptops,East,Bhubaneswar,2,713.58,0.05,1355.79,157.08,Debit Card,2024,Apr,4,Q2,11.59,,
ORD00232,2024-04-13,Kiara Desai,Small Business,Apple iPhone 13,Technology,Phones,North,Jaipur,3,637.4,0.2,1529.77,12.24,Credit Card,2024,Apr,4,Q2,0.8,,
ORD00839,2024-04-13,Dev Agarwal,Consumer,Samsung Galaxy A54,Technology,Phones,West,Nagpur,2,336.01,0.15,571.22,15.59,Credit Card,2024,Apr,4,Q2,2.73,,
ORD01035,2024-04-13,Aarav Mehta,Consumer,Stapler,Office Supplies,Stationery,South,Coimbatore,5,9.39,0.05,44.58,7.22,Net Banking,2024,Apr,4,Q2,16.2,,
ORD00687,2024-04-14,Vivaan Singh,Consumer,Samsung Galaxy A54,Technology,Phones,East,Bhubaneswar,4,333.41,0.0,1333.63,128.25,Debit Card,2024,Apr,4,Q2,9.62,,
ORD02281,2024-04-14,Neel Malhotra,Small Business,HP Pavilion 15,Technology,Laptops,West,Ahmedabad,2,719.74,0.2,1151.58,10.72,Net Banking,2024,Apr,4,Q2,0.93,,
ORD02512,2024-04-14,Dev Agarwal,Corporate,Ball Pen Set,Office Supplies,Stationery,East,Bhubaneswar,2,7.97,0.25,11.95,1.59,UPI,2024,Apr,4,Q2,13.31,,
ORD02652,2024-04-14,Vivaan Singh,Consumer,Bookshelf,Furniture,Storage,North,Jaipur,2,102.82,0.0,205.65,34.21,UPI,2024,Apr,4,Q2,16.64,,
ORD02900,2024-04-14,Sana Kapoor,Consumer,Study Desk,Furniture,Tables,South,Kochi,3,169.4,0.25,381.16,-9.55,Credit Card,2024,Apr,4,Q2,-2.51,,
ORD03666,2024-04-14,Aarav Mehta,Consumer,Ring Binder,Office Supplies,Binders,North,Delhi,4,6.81,0.0,27.24,7.86,UPI,2024,Apr,4,Q2,28.85,,
ORD04073,2024-04-14,Kiara Desai,Consumer,Stapler,Office Supplies,Stationery,West,Nagpur,6,9.39,0.1,50.72,8.18,Net Banking,2024,Apr,4,Q2,16.13,,
ORD02034,2024-04-15,Rohan Patel,Corporate,Ergonomic Office Chair,Furniture,Chairs,South,Kochi,6,151.85,0.0,911.1,127.09,Net Banking,2024,Apr,4,Q2,13.95,,
ORD03288,2024-04-15,Maya Thomas,Consumer,Ergonomic Office Chair,Furniture,Chairs,East,Patna,1,150.55,0.1,135.5,6.36,Debit Card,2024,Apr,4,Q2,4.69,,
ORD04461,2024-04-15,Diya Sharma,Consumer,Samsung Galaxy A54,Technology,Phones,West,Nagpur,1,326.33,0.15,277.38,5.59,Debit Card,2024,Apr,4,Q2,2.02,,
ORD01481,2024-04-16,Kabir Shah,Small Business,Ring Binder,Office Supplies,Binders,East,Guwahati,4,7.32,0.15,24.89,3.85,Debit Card,2024,Apr,4,Q2,15.47,,
ORD01112,2024-04-17,Aarav Mehta,Consumer,Study Desk,Furniture,Tables,East,Guwahati,2,184.4,0.2,295.04,14.2,Credit Card,2024,Apr,4,Q2,4.81,,
ORD01238,2024-04-17,Sana Kapoor,Consumer,A4 Copy Paper,Office Supplies,Paper,West,Nagpur,4,6.31,0.15,21.45,2.34,Cash,2024,Apr,4,Q2,10.91,,
ORD02626,2024-04-17,Kunal Bansal,Consumer,Logitech Wireless Mouse,Technology,Accessories,East,Ranchi,1,27.82,0.3,19.47,-0.41,Net Banking,2024,Apr,4,Q2,-2.11,,
ORD03992,2024-04-17,Meera Joshi,Consumer,Dell 24-inch Monitor,Technology,Monitors,East,Kolkata,3,164.35,0.1,443.75,32.54,Debit Card,2024,Apr,4,Q2,7.33,,
ORD04267,2024-04-17,Tara Menon,Corporate,Apple iPhone 13,Technology,Phones,South,Bengaluru,10,687.58,0.05,6532.03,239.73,Cash,2024,Apr,4,Q2,3.67,,
ORD01125,2024-04-18,Ishita Gupta,Corporate,Mechanical Keyboard,Technology,Accessories,South,Kochi,6,74.76,0.3,314.01,-4.39,UPI,2024,Apr,4,Q2,-1.4,,
ORD02065,2024-04-18,Diya Sharma,Consumer,Bookshelf,Furniture,Storage,West,Pune,1,110.15,0.25,82.61,-3.22,Credit Card,2024,Apr,4,Q2,-3.9,,
ORD03696,2024-04-18,Kunal Bansal,Consumer,HP Laser Printer,Technology,Printers,South,Hyderabad,2,211.04,0.05,400.97,24.08,Debit Card,2024,Apr,4,Q2,6.01,,
ORD01138,2024-04-19,Maya Thomas,Consumer,HP Pavilion 15,Technology,Laptops,South,Kochi,3,634.0,0.15,1616.69,77.28,UPI,2024,Apr,4,Q2,4.78,,
ORD03376,2024-04-19,Aarav Mehta,Consumer,Stapler,Office Supplies,Stationery,South,Coimbatore,4,8.91,0.05,33.86,8.81,Credit Card,2024,Apr,4,Q2,26.02,,
ORD03851,2024-04-19,Ananya Iyer,Corporate,Logitech Wireless Mouse,Technology,Accessories,South,Coimbatore,1,29.41,0.0,29.41,4.55,UPI,2024,Apr,4,Q2,15.47,,
ORD01347,2024-04-20,Kiara Desai,Consumer,USB-C Hub,Technology,Accessories,North,Jaipur,10,35.59,0.25,266.9,25.33,Credit Card,2024,Apr,4,Q2,9.49,,
ORD01504,2024-04-20,Aditya Rao,Consumer,Ball Pen Set,Office Supplies,Stationery,East,Kolkata,6,7.93,0.05,45.22,11.41,Debit Card,2024,Apr,4,Q2,25.23,,
ORD02164,2024-04-20,Kabir Shah,Consumer,USB-C Hub,Technology,Accessories,South,Coimbatore,3,35.97,0.15,91.73,9.95,Net Banking,2024,Apr,4,Q2,10.85,,
ORD03683,2024-04-20,Kiara Desai,Consumer,Apple iPhone 13,Technology,Phones,South,Bengaluru,1,673.81,0.1,606.43,11.24,UPI,2024,Apr,4,Q2,1.85,,
ORD03951,2024-04-20,Rohan Patel,Consumer,Logitech Wireless Mouse,Technology,Accessories,North,Chandigarh,2,27.31,0.0,54.63,9.6,Credit Card,2024,Apr,4,Q2,17.57,,
ORD04842,2024-04-20,Diya Sharma,Corporate,Filing Cabinet,Furniture,Storage,West,Mumbai,2,98.9,0.05,187.91,18.18,UPI,2024,Apr,4,Q2,9.67,,
ORD00250,2024-04-21,Aarav Mehta,Consumer,Ball Pen Set,Office Supplies,Stationery,South,Kochi,8,7.77,0.25,46.59,8.25,Credit Card,2024,Apr,4,Q2,17.71,,
ORD02168,2024-04-21,Riya Kulkarni,Consumer,Logitech Wireless Mouse,Technology,Accessories,North,Delhi,10,27.83,0.05,264.37,43.92,Debit Card,2024,Apr,4,Q2,16.61,,
ORD02355,2024-04-21,Sana Kapoor,Consumer,Bookshelf,Furniture,Storage,West,Pune,2,115.74,0.0,231.48,34.16,Credit Card,2024,Apr,4,Q2,14.76,,
ORD03131,2024-04-22,Tara Menon,Small Business,Lenovo IdeaPad 3,Technology,Laptops,South,Chennai,10,535.65,0.25,4017.37,65.47,Credit Card,2024,Apr,4,Q2,1.63,,
ORD04133,2024-04-22,Diya Sharma,Corporate,Ball Pen Set,Office Supplies,Stationery,South,Kochi,5,7.48,0.15,31.78,7.01,Net Banking,2024,Apr,4,Q2,22.06,,
ORD00477,2024-04-23,Kiara Desai,Consumer,Ergonomic Office Chair,Furniture,Chairs,West,Nagpur,10,151.8,0.0,1517.97,244.16,Net Banking,2024,Apr,4,Q2,16.08,,
ORD01495,2024-04-23,Aisha Khan,Consumer,Filing Cabinet,Furniture,Storage,West,Nagpur,3,94.5,0.1,255.14,11.5,Credit Card,2024,Apr,4,Q2,4.51,,
ORD02335,2024-04-23,Aditya Rao,Consumer,Stapler,Office Supplies,Stationery,East,Kolkata,1,8.7,0.2,6.96,0.92,Credit Card,2024,Apr,4,Q2,13.22,,
ORD03817,2024-04-23,Sana Kapoor,Consumer,HP Laser Printer,Technology,Printers,West,Pune,2,220.67,0.25,331.01,-19.97,UPI,2024,Apr,4,Q2,-6.03,,
ORD04708,2024-04-23,Tara Menon,Corporate,Notebook Pack,Office Supplies,Stationery,North,Delhi,1,12.14,0.15,10.32,1.49,Net Banking,2024,Apr,4,Q2,14.44,,
ORD04815,2024-04-23,Meera Joshi,Consumer,A4 Copy Paper,Office Supplies,Paper,North,Delhi,2,6.23,0.05,11.83,2.22,UPI,2024,Apr,4,Q2,18.77,,
ORD01380,2024-04-24,Rohan Patel,Small Business,Mechanical Keyboard,Technology,Accessories,East,Kolkata,4,68.46,0.1,246.45,35.28,Cash,2024,Apr,4,Q2,14.32,,
ORD02260,2024-04-24,Meera Joshi,Small Business,Ring Binder,Office Supplies,Binders,East,Ranchi,2,6.93,0.15,11.78,1.71,UPI,2024,Apr,4,Q2,14.52,,
ORD02636,2024-04-24,Ananya Iyer,Corporate,Apple iPhone 13,Technology,Phones,West,Pune,1,617.8,0.2,494.24,-9.14,UPI,2024,Apr,4,Q2,-1.85,,
ORD04844,2024-04-24,Neel Malhotra,Corporate,Notebook Pack,Office Supplies,Stationery,West,Surat,4,11.62,0.0,46.49,11.56,UPI,2024,Apr,4,Q2,24.87,,
ORD01609,2024-04-25,Meera Joshi,Corporate,Conference Table,Furniture,Tables,North,Jaipur,1,445.79,0.0,445.79,49.61,UPI,2024,Apr,4,Q2,11.13,,
ORD03700,2024-04-25,Aditya Rao,Corporate,Ergonomic Office Chair,Furniture,Chairs,East,Kolkata,2,147.53,0.05,280.3,25.39,Debit Card,2024,Apr,4,Q2,9.06,,
ORD01381,2024-04-26,Tara Menon,Corporate,Filing Cabinet,Furniture,Storage,South,Bengaluru,6,94.13,0.15,480.06,31.9,Net Banking,2024,Apr,4,Q2,6.65,,
ORD03815,2024-04-26,Meera Joshi,Consumer,HP Pavilion 15,Technology,Laptops,South,Kochi,2,639.84,0.15,1087.73,7.55,Credit Card,2024,Apr,4,Q2,0.69,,
ORD03920,2024-04-26,Kabir Shah,Consumer,Apple iPhone 13,Technology,Phones,North,Lucknow,1,687.61,0.2,550.09,-30.1,Net Banking,2024,Apr,4,Q2,-5.47,,
ORD04777,2024-04-26,Neel Malhotra,Consumer,Bookshelf,Furniture,Storage,North,Chandigarh,2,107.93,0.2,172.68,4.76,Debit Card,2024,Apr,4,Q2,2.76,,
ORD00497,2024-04-27,Rahul Verma,Corporate,HP Laser Printer,Technology,Printers,East,Guwahati,4,206.78,0.2,661.68,-3.77,Net Banking,2024,Apr,4,Q2,-0.57,,
ORD00748,2024-04-27,Rahul Verma,Corporate,Ring Binder,Office Supplies,Binders,South,Hyderabad,6,7.29,0.0,43.77,11.25,UPI,2024,Apr,4,Q2,25.7,,
ORD01283,2024-04-27,Aarav Mehta,Corporate,Lenovo IdeaPad 3,Technology,Laptops,West,Nagpur,4,513.06,0.0,2052.22,260.23,UPI,2024,Apr,4,Q2,12.68,,
ORD01838,2024-04-27,Maya Thomas,Corporate,Mechanical Keyboard,Technology,Accessories,North,Lucknow,1,73.7,0.15,62.65,5.11,Credit Card,2024,Apr,4,Q2,8.16,,
ORD02308,2024-04-27,Ishita Gupta,Small Business,A4 Copy Paper,Office Supplies,Paper,East,Guwahati,1,6.19,0.0,6.19,1.3,Credit Card,2024,Apr,4,Q2,21.0,,
ORD02852,2024-04-27,Aarav Mehta,Corporate,Samsung Galaxy A54,Technology,Phones,East,Patna,2,341.54,0.05,648.93,64.09,Credit Card,2024,Apr,4,Q2,9.88,,
ORD02858,2024-04-27,Meera Joshi,Consumer,A4 Copy Paper,Office Supplies,Paper,West,Ahmedabad,8,5.64,0.15,38.35,6.11,Credit Card,2024,Apr,4,Q2,15.93,,
ORD03724,2024-04-27,Arjun Nair,Consumer,Logitech Wireless Mouse,Technology,Accessories,West,Pune,3,28.42,0.1,76.74,14.07,UPI,2024,Apr,4,Q2,18.33,,
ORD04370,2024-04-27,Diya Sharma,Corporate,Samsung Galaxy A54,Technology,Phones,South,Bengaluru,10,305.87,0.0,3058.71,287.57,UPI,2024,Apr,4,Q2,9.4,,
ORD04517,2024-04-27,Rahul Verma,Consumer,Logitech Wireless Mouse,Technology,Accessories,North,Jaipur,2,27.06,0.1,48.71,5.85,UPI,2024,Apr,4,Q2,12.01,,
ORD00119,2024-04-28,Dev Agarwal,Corporate,Notebook Pack,Office Supplies,Stationery,East,Ranchi,4,12.44,0.25,37.31,6.48,UPI,2024,Apr,4,Q2,17.37,,
ORD01610,2024-04-28,Neel Malhotra,Consumer,Ring Binder,Office Supplies,Binders,West,Surat,1,7.16,0.1,6.44,1.3,Net Banking,2024,Apr,4,Q2,20.19,,
ORD03476,2024-04-28,Kunal Bansal,Small Business,Logitech Wireless Mouse,Technology,Accessories,East,Ranchi,2,26.79,0.2,42.86,3.29,Debit Card,2024,Apr,4,Q2,7.68,,
ORD03526,2024-04-28,Rohan Patel,Corporate,Study Desk,Furniture,Tables,South,Chennai,4,170.81,0.05,649.07,32.05,Debit Card,2024,Apr,4,Q2,4.94,,
ORD03969,2024-04-28,Kabir Shah,Corporate,HP Pavilion 15,Technology,Laptops,South,Kochi,1,707.21,0.3,495.04,-37.04,Debit Card,2024,Apr,4,Q2,-7.48,,
ORD00550,2024-04-29,Neel Malhotra,Small Business,Filing Cabinet,Furniture,Storage,West,Pune,2,95.98,0.1,172.76,13.18,UPI,2024,Apr,4,Q2,7.63,,
ORD00722,2024-04-29,Aarav Mehta,Consumer,HP Pavilion 15,Technology,Laptops,West,Mumbai,1,644.15,0.15,547.53,5.78,Debit Card,2024,Apr,4,Q2,1.06,,
ORD02842,2024-04-29,Arjun Nair,Corporate,Samsung Galaxy A54,Technology,Phones,East,Ranchi,2,329.44,0.2,527.1,-19.05,Debit Card,2024,Apr,4,Q2,-3.61,,
ORD03290,2024-04-29,Aarav Mehta,Consumer,Apple iPhone 13,Technology,Phones,East,Guwahati,4,664.18,0.1,2391.06,-17.39,UPI,2024,Apr,4,Q2,-0.73,,
ORD04871,2024-04-29,Riya Kulkarni,Consumer,Lenovo IdeaPad 3,Technology,Laptops,North,Delhi,2,503.81,0.05,957.24,89.29,Debit Card,2024,Apr,4,Q2,9.33,,
ORD00962,2024-04-30,Ananya Iyer,Corporate,Apple iPhone 13,Technology,Phones,East,Ranchi,2,650.01,0.1,1170.03,70.69,UPI,2024,Apr,4,Q2,6.04,,
ORD02142,2024-04-30,Kunal Bansal,Consumer,Ergonomic Office Chair,Furniture,Chairs,South,Hyderabad,4,141.82,0.1,510.54,29.98,Credit Card,2024,Apr,4,Q2,5.87,,
ORD02819,2024-04-30,Diya Sharma,Corporate,Apple iPhone 13,Technology,Phones,South,Chennai,2,641.33,0.1,1154.4,38.52,Credit Card,2024,Apr,4,Q2,3.34,,
